TransactionID,CustomerSK,LoanSK,CardSK,FeedbackSK,TimeSK,Transaction Amount,Account Balance After Transaction,Interest Rate,Credit Card Balance,Rewards Points,Anomaly
4255,4002,4002,4002,4002,4329,4147.13,5648.17,9,2973.39,3032,1
4256,4003,4003,4003,4003,4208,3765.62,-2693.68,9.61,1680.27,7531,1
4257,4004,4004,4004,4004,4274,2944.65,5358.54,2.32,576.07,5522,1
4258,4005,4005,4005,4005,4211,150.54,1963.56,1.71,1598.73,2662,1
4259,4006,4006,4006,4006,4424,3826.07,-591.71,6,742.91,7202,1
4260,4007,4007,4007,4007,4475,3067.34,10555.76,8.13,3832.44,3890,1
4261,4008,4008,4008,4008,4527,412.86,106.34,3.62,1309.09,7355,1
4262,4009,4009,4009,4009,4318,601.72,228.54,3.17,1724.92,5618,1
4263,4010,4010,4010,4010,4241,2411.15,3275.66,5.66,1593.72,9538,1
4265,4011,4011,4011,4011,4507,2773.2,7566.54,5.32,1770.13,4780,1
4266,4012,4012,4012,4012,4218,4598.88,9806.38,4.65,719.17,4667,1
4267,4013,4013,4013,4013,4322,4080.11,3366.07,7.54,3129.14,2491,1
4268,4014,4014,4014,4014,4400,3157.61,8961.14,6.53,2537.87,7964,1
4269,4015,4015,4015,4015,4211,1573.68,3050.35,5.39,3791.95,5874,1
4270,4016,4016,4016,4016,4366,4265.14,-3355.81,7.49,1278.34,171,1
4271,4017,4017,4017,4017,4308,3299.37,13049.6,3.36,4307.99,3321,1
4272,4018,4018,4018,4018,4325,2768.3,5237.7,9.03,1908.58,2273,1
4273,4019,4019,4019,4019,4271,2508.11,6196.55,4.46,3115.98,5907,1
4274,4020,4020,4020,4020,4553,1071.93,2779.95,3.95,4955.96,8783,1
4275,4021,4021,4021,4021,4257,88.54,6782.43,5.88,3448.83,1205,1
4276,4022,4022,4022,4022,4229,3585.37,1010.51,3.43,2584.82,9696,1
4277,4023,4023,4023,4023,4280,4598.86,8205.07,3.42,1347.36,439,1
4278,4024,4024,4024,4024,4341,926.47,5255.15,1.7,1994.25,5799,1
4279,4025,4025,4025,4025,4411,4674.27,10081.72,6.87,436.29,2965,1
4281,4026,4026,4026,4026,4424,2766.8,661.99,7.17,1699.99,7587,1
4282,4027,4027,4027,4027,4330,586.64,-146.31,6.11,4201.91,4337,1
4283,4028,4028,4028,4028,4279,4446.63,-2430.15,7.41,462.86,8789,1
4284,4029,4029,4029,4029,4254,525.17,3949.92,9.7,2049.81,1272,1
4285,4030,4030,4030,4030,4344,1262.76,8461.24,4.03,2559.35,4184,1
4286,4031,4031,4031,4031,4404,4031.61,1286.57,4.88,4787.82,6363,1
4287,4032,4032,4032,4032,4551,3445.55,10483.43,3.58,1874.57,8737,1
4288,4033,4033,4033,4033,4547,1946.76,4821.88,1.15,4900.98,6810,1
4289,4034,4034,4034,4034,4328,4185.48,5625.31,4.13,2489.95,5440,1
4290,4035,4035,4035,4035,4420,3182.14,8783.23,1.64,3555.5,284,1
4291,4036,4036,4036,4036,4231,1306.29,4590.1,8.73,461.15,9759,1
4292,4037,4037,4037,4037,4425,3703.94,6774.63,7.44,3440.5,9612,1
4293,4038,4038,4038,4038,4275,1671.97,4626.6,3.74,487.24,2828,1
4294,4039,4039,4039,4039,4537,4080.53,11682,3.95,2670.5,3117,1
4295,4040,4040,4040,4040,4355,3910.15,-2787.94,6.13,1675.52,6788,1
4296,4041,4041,4041,4041,4387,1549.51,3303.72,8.18,1610.52,564,1
4297,4042,4042,4042,4042,4534,527.22,3749.59,7.47,418.61,1353,1
4298,4043,4043,4043,4043,4251,4105.73,-2881.24,1.26,3452.11,6785,1
4299,4044,4044,4044,4044,4223,1828.6,5307.35,8.07,2768.01,481,1
4300,4045,4045,4045,4045,4471,1633.36,7031.63,8.93,1963.93,5967,1
4301,4046,4046,4046,4046,4420,100.78,6432.93,1.81,4883.15,6561,1
4302,4047,4047,4047,4047,4499,3632.11,6592.16,7.93,151.63,9369,1
4303,4048,4048,4048,4048,4356,1377.6,3437.77,3.27,3234.16,4988,1
4304,4049,4049,4049,4049,4402,2185,5182.39,2.56,2372.56,5433,1
4306,4050,4050,4050,4050,4243,635.28,10048.93,5.97,3889.25,2931,1
4307,4051,4051,4051,4051,4373,199.82,204.17,5.24,782.53,3475,1
4308,4052,4052,4052,4052,4410,2806.94,5483.19,9.12,1854.3,1513,1
4309,4053,4053,4053,4053,4287,3502.27,-2081.7,3.17,3531.23,7744,1
4310,4054,4054,4054,4054,4252,2645.57,2813.21,6.42,2066.6,3144,1
4312,4055,4055,4055,4055,4438,1813.54,9257.76,8.86,4331.35,1402,1
4313,4056,4056,4056,4056,4299,756.74,8434.93,2.2,3615.76,9310,1
4314,4057,4057,4057,4057,4343,1565.46,585.82,1.75,2702.51,8847,1
4315,4058,4058,4058,4058,4386,3796.84,12873.79,9.93,3966.83,2486,1
4316,4059,4059,4059,4059,4337,2500.71,8855.09,6.19,4386.1,9130,1
4317,4060,4060,4060,4060,4399,4454.88,6496.97,9.21,2016.84,2505,1
4318,4061,4061,4061,4061,4432,848.33,6543.47,4.67,4283.44,948,1
4319,4062,4062,4062,4062,4296,2217.69,-1218.04,6.44,4019.48,9019,1
4320,4063,4063,4063,4063,4194,3511.02,10463.29,7.25,2052.89,4878,1
4321,4064,4064,4064,4064,4333,1368.72,9995.21,9.88,290.37,7378,1
4323,4065,4065,4065,4065,4470,536.95,102.91,2.12,1162.88,6390,1
4324,4066,4066,4066,4066,4355,4465.73,5178.89,5.71,4382.96,6179,1
4325,4067,4067,4067,4067,4325,870.92,8440.09,1.5,3522.77,5778,1
4326,4068,4068,4068,4068,4317,4850.93,12767.9,7.55,4949.65,7178,1
4327,4069,4069,4069,4069,4254,2249.7,5515.54,9.92,1037.54,9557,1
4328,4070,4070,4070,4070,4478,4909.11,12361.07,8.3,1445.46,4078,1
4329,4071,4071,4071,4071,4317,211.36,7412.92,3.39,462.65,6670,1
4330,4072,4072,4072,4072,4386,2839.79,3331.12,8.2,4945.33,1678,1
4331,4073,4073,4073,4073,4271,3457.29,4688.84,6.65,3098.04,5994,1
4332,4074,4074,4074,4074,4481,2586.58,3024.89,2.07,1344.75,6225,1
4333,4075,4075,4075,4075,4273,2854.81,10283.8,6.09,2419.04,4425,1
4334,4076,4076,4076,4076,4341,2696.62,8567.5,9.07,4855.8,4720,1
4335,4077,4077,4077,4077,4378,755.79,9839.64,3.61,1737.14,956,1
4336,4078,4078,4078,4078,4400,2664.22,6705.88,6.93,4041.74,1353,1
4337,4079,4079,4079,4079,4217,2713.23,5202.4,1.37,652.32,9144,1
4338,4080,4080,4080,4080,4249,1784.35,6131.3,8.51,3635.43,9562,1
4339,4081,4081,4081,4081,4283,3041.34,12615.63,2.85,1909.54,6000,1
4340,4082,4082,4082,4082,4524,2065.4,4805.23,6.48,969.34,3485,1
4341,4083,4083,4083,4083,4303,3778.22,4747.52,5.72,4403.62,3278,1
4342,4084,4084,4084,4084,4518,200.67,6107.31,5.93,2749.46,6466,1
4343,4085,4085,4085,4085,4313,59.66,4070.11,3.28,1877.1,4576,1
4344,4086,4086,4086,4086,4228,2624.37,5629.36,6.03,2021.17,2710,1
4345,4087,4087,4087,4087,4446,4946.22,13662.18,6.42,364.71,8329,1
4346,4088,4088,4088,4088,4202,2232.85,5131.05,4.83,2464.02,892,1
4347,4089,4089,4089,4089,4417,69.28,8034.46,6.7,3626.94,3041,1
4348,4090,4090,4090,4090,4383,1592.36,2184.01,2.72,4115.38,8877,1
4349,4091,4091,4091,4091,4231,2341.58,1893.28,5.61,4157.79,320,1
4350,4092,4092,4092,4092,4374,4506.63,5297.5,7.45,4218.76,5959,1
4351,4093,4093,4093,4093,4224,615.2,3624.17,4.31,4240.39,8269,1
4352,4094,4094,4094,4094,4226,4622.71,14131.32,4.7,2344.57,7618,1
4353,4095,4095,4095,4095,4264,4701.37,12075.27,2.48,2165.4,1869,1
4354,4096,4096,4096,4096,4439,3208.38,4372.06,6.55,554.89,7732,1
4355,4097,4097,4097,4097,4316,1133.66,2565.08,2.11,1457.69,8317,1
4356,4098,4098,4098,4098,4209,2688.17,8517.16,5.51,1127.45,4641,1
4357,4099,4099,4099,4099,4405,4085.09,-135.62,2.89,3052.19,5384,1
4358,4100,4100,4100,4100,4436,1796.65,5571.73,2.75,1618.97,1913,1
4359,4101,4101,4101,4101,4397,4527.51,6182.66,1.86,2664.49,2945,1
4360,4102,4102,4102,4102,4340,443.74,2447.28,4.22,1888.98,9608,1
4361,4103,4103,4103,4103,4502,1542.85,10538.72,8.81,4450.71,8507,1
4362,4104,4104,4104,4104,4355,4966.06,-3185.24,6.44,2123.89,2748,1
4364,4105,4105,4105,4105,4297,2955.81,264.19,2.03,205.98,8340,1
4365,4106,4106,4106,4106,4538,1206.95,2117.61,3.82,163.99,2112,1
4366,4107,4107,4107,4107,4317,4289.21,6603.67,4.5,3652.63,7513,1
4367,4108,4108,4108,4108,4347,2151.12,10858.27,8.74,3548.32,499,1
4368,4109,4109,4109,4109,4538,3969.76,13084.2,6.98,117.01,6344,1
4369,4110,4110,4110,4110,4425,4055.31,8311.66,5.41,2438.64,5967,1
4370,4111,4111,4111,4111,4311,882.54,5364.38,3.7,247.49,6617,1
4371,4112,4112,4112,4112,4488,2513.92,2739.01,7.84,833.31,1927,1
4372,4113,4113,4113,4113,4422,1926.11,4795.08,8.99,4814,5978,1
4373,4114,4114,4114,4114,4271,782.68,4296.15,5.83,1700.8,7726,1
4374,4115,4115,4115,4115,4253,625.75,4689.77,1.39,2346.72,3313,1
4375,4116,4116,4116,4116,4195,238.54,7222.62,3.45,3413.18,5522,1
4376,4117,4117,4117,4117,4541,3512.8,50.78,7.71,4601.69,5271,1
4377,4118,4118,4118,4118,4476,3912.93,3106.33,4.49,744.13,6924,1
4378,4119,4119,4119,4119,4393,2362.23,11975.94,6.63,1134.29,3837,1
4379,4120,4120,4120,4120,4276,2823.96,3167.08,5.72,2798.12,7750,1
4380,4121,4121,4121,4121,4346,1317.36,404.63,9.17,3304.63,7907,1
4381,4122,4122,4122,4122,4286,3576.85,5594.23,3.76,2175.54,4187,1
4382,4123,4123,4123,4123,4548,2923.94,3732.48,5.01,3266.29,5730,1
4383,4124,4124,4124,4124,4409,4412.76,12086.72,1.58,57.11,7563,1
4384,4125,4125,4125,4125,4399,3733.28,10010.66,8.24,988.06,1502,1
4385,4126,4126,4126,4126,4297,104.49,676.73,3.93,4185.1,8734,1
4386,4127,4127,4127,4127,4403,4051.15,-3943.95,7.5,3779.5,9603,1
4387,4128,4128,4128,4128,4337,145.38,5215.17,1.03,3178.58,4281,1
4388,4129,4129,4129,4129,4397,4071.09,5332.81,8.81,2743.77,5863,1
4389,4130,4130,4130,4130,4247,4936.47,13671.4,9.75,1000.88,6358,1
4390,4131,4131,4131,4131,4433,2409.58,7269.25,5.23,1358.77,3917,1
4391,4132,4132,4132,4132,4246,1142.22,1278.78,5.34,4821.14,74,1
4392,4133,4133,4133,4133,4260,57.76,1822.99,6.55,9.25,8488,1
4393,4134,4134,4134,4134,4449,759.96,7614.19,9.78,2205.9,105,1
4394,4135,4135,4135,4135,4231,2523.87,9739.38,6.03,51.42,8085,1
4395,4136,4136,4136,4136,4547,4034.86,11242.69,1.66,1711.83,6174,1
4396,4137,4137,4137,4137,4223,4358.68,5303.22,6.09,1625.19,3879,1
4397,4138,4138,4138,4138,4463,3420.97,2861.76,4.77,579.22,4459,1
4398,4139,4139,4139,4139,4542,443.24,8264.64,7.85,347.15,9747,1
4399,4140,4140,4140,4140,4382,4956.81,2725.61,3.73,4260.77,1352,1
4400,4141,4141,4141,4141,4331,3738.05,-2468.3,9.32,1620.95,5479,1
4401,4142,4142,4142,4142,4456,2138.02,11635.89,8.2,2798.45,3667,1
4402,4143,4143,4143,4143,4310,4070.24,-3279.87,3.94,3784.57,723,1
4403,4144,4144,4144,4144,4443,2946.98,2666.37,4.17,2693.8,636,1
4404,4145,4145,4145,4145,4442,3017.89,6437.73,5.66,2186.9,4394,1
4405,4146,4146,4146,4146,4453,4856.8,13097.14,1.9,2445.7,7848,1
4406,4147,4147,4147,4147,4505,4007.63,10847.84,7.21,4177.21,330,1
4408,4148,4148,4148,4148,4333,884.04,5881.45,3.87,919.83,3778,1
4409,4149,4149,4149,4149,4440,869.82,1513.81,6.74,929.02,5061,1
4410,4150,4150,4150,4150,4356,2277.97,1295.66,1.88,2507.15,212,1
4411,4151,4151,4151,4151,4290,1948.93,6277.44,9.57,1008.74,3656,1
4412,4152,4152,4152,4152,4540,2269.28,3239.85,1.6,3955.63,1362,1
4413,4153,4153,4153,4153,4231,322.86,2050.58,3.96,4368.8,5005,1
4414,4154,4154,4154,4154,4285,1018.36,9841.97,9.73,806.44,9623,1
4415,4155,4155,4155,4155,4475,3989.53,6353.67,4.59,2194.81,1346,1
4416,4156,4156,4156,4156,4367,3790.43,2819.75,8.97,3750.73,7852,1
4417,4157,4157,4157,4157,4431,1972.63,6805.78,2.36,418.36,4955,1
4418,4158,4158,4158,4158,4416,1958.41,5396.44,1.6,2971.37,8166,1
4419,4159,4159,4159,4159,4490,4420.28,-2973.75,1.97,2750.66,9899,1
4420,4160,4160,4160,4160,4476,917.56,8601.24,9.75,3885.62,7616,1
4421,4161,4161,4161,4161,4235,1792.5,-782.53,1.8,4763.73,5832,1
4422,4162,4162,4162,4162,4235,3819.75,5900.42,6.87,2434.01,9024,1
4423,4163,4163,4163,4163,4414,2877.19,-1398.68,4.97,1409.48,8778,1
4424,4164,4164,4164,4164,4194,310.72,6391.76,8.75,238.25,5655,1
4425,4165,4165,4165,4165,4455,69,8162.36,3.65,4104.55,421,1
4426,4166,4166,4166,4166,4299,105.48,2561.84,1.26,886.91,6042,1
4427,4167,4167,4167,4167,4432,3283.35,13077.91,7.74,4268.33,7254,1
4428,4168,4168,4168,4168,4340,3116.22,4594.73,6.3,3081.2,4001,1
4430,4169,4169,4169,4169,4503,668.49,5622.55,3.91,2394.79,6022,1
4431,4170,4170,4170,4170,4492,3615.57,11723.16,9.09,3177.27,236,1
4432,4171,4171,4171,4171,4537,1554.85,2272.92,2.1,3042.53,327,1
4433,4172,4172,4172,4172,4466,4958.51,6839.48,2.27,96.03,4215,1
4434,4173,4173,4173,4173,4348,1569.3,3133.57,1.13,2942.69,4826,1
4435,4174,4174,4174,4174,4344,1685.08,6502.38,1.65,4551.02,6618,1
4436,4175,4175,4175,4175,4261,2103.16,2363.59,8.72,3156.92,9968,1
4437,4176,4176,4176,4176,4326,4140,-3833.2,8.14,2842.19,3066,1
4438,4177,4177,4177,4177,4328,2790.88,5639.5,1.92,3781.28,9093,1
4439,4178,4178,4178,4178,4339,4287.66,3150.43,8.02,2617.12,2177,1
4440,4179,4179,4179,4179,4549,2141.76,1581.54,6.77,3712.8,2795,1
4441,4180,4180,4180,4180,4535,3045.32,5236.24,4.49,868.7,5957,1
4442,4181,4181,4181,4181,4239,33.05,1251.5,1.76,4600.91,354,1
4443,4182,4182,4182,4182,4290,2881.98,-4.81,6.42,2174.88,8969,1
4444,4183,4183,4183,4183,4357,411.81,4454.44,8.56,1912.99,5801,1
4445,4184,4184,4184,4184,4255,973.14,51.32,4.79,3724.65,4846,1
4447,4185,4185,4185,4185,4336,3189.53,-1829.19,8.44,1211.06,9863,1
4448,4186,4186,4186,4186,4431,4347.58,11753.58,2.9,1355.25,5503,1
4449,4187,4187,4187,4187,4305,296.05,5012.52,2.55,3186.59,5364,1
4450,4188,4188,4188,4188,4461,1928.96,6436.12,7.26,1953.49,375,1
4451,4189,4189,4189,4189,4321,4313.58,-4018.03,6.91,2058.61,4328,1
4452,4190,4190,4190,4190,4494,2059.81,5078.54,9.21,3375.16,1510,1
4453,4191,4191,4191,4191,4227,1275.61,3374.51,4.01,3089.36,9008,1
4454,4192,4192,4192,4192,4324,2410.12,-1410.55,2.82,843.32,4323,1
4455,4193,4193,4193,4193,4372,2359.99,10796.12,4.86,4406.54,5812,1
4456,4194,4194,4194,4194,4203,4953.52,9861.04,4.45,1641.57,252,1
4457,4195,4195,4195,4195,4393,1778.98,9293.42,9.44,3350.14,7650,1
4458,4196,4196,4196,4196,4274,4787.16,3449.5,9.26,4617.07,1904,1
4460,4197,4197,4197,4197,4479,2253.06,4021.57,4.71,2457.84,1241,1
4461,4198,4198,4198,4198,4338,4725.46,5501.41,5,3375.31,7403,1
4463,4199,4199,4199,4199,4508,4426.21,718.06,5.95,1766.83,2531,1
4464,4200,4200,4200,4200,4487,4459.94,5129.82,3.59,2956.96,5151,1
4465,4201,4201,4201,4201,4260,436.45,2695.94,7.92,1570.47,5620,1
4466,4202,4202,4202,4202,4274,4485.16,8665.72,9.13,1565.51,5696,1
4467,4203,4203,4203,4203,4327,2453.01,4146.67,7.46,4006.54,8544,1
4468,4204,4204,4204,4204,4466,3188.81,3375.55,2.75,168.49,1047,1
4469,4205,4205,4205,4205,4302,1509.58,6084.5,8.13,128.73,8641,1
4471,4206,4206,4206,4206,4278,145.12,2222.99,7.17,3449.37,4445,1
4472,4207,4207,4207,4207,4266,1862.19,-1724.57,3.19,1528.24,3576,1
4473,4208,4208,4208,4208,4308,3146.66,5763.72,1.05,3146.07,9912,1
4474,4209,4209,4209,4209,4495,992.4,2418.6,4.47,1431.36,8081,1
4475,4210,4210,4210,4210,4472,3366.38,725.59,5.23,153.29,5355,1
4477,4211,4211,4211,4211,4325,196.31,1922.5,6.58,2716.5,6178,1
4478,4212,4212,4212,4212,4312,3023.71,9051.93,3.53,3221.18,1485,1
4479,4213,4213,4213,4213,4388,2907.33,12100.9,7.23,886.43,4212,1
4480,4214,4214,4214,4214,4219,3912.6,9098.46,1.83,3087.25,1857,1
4481,4215,4215,4215,4215,4207,3490.57,6241.26,2.92,4045.49,7169,1
4482,4216,4216,4216,4216,4212,2278.55,-289.91,7.7,701.95,3049,1
4483,4217,4217,4217,4217,4227,1779.06,6721.11,3.68,1415.08,9839,1
4484,4218,4218,4218,4218,4426,4928.39,-2285,1.28,3958.71,7818,1
4485,4219,4219,4219,4219,4437,2513.87,5094.23,5.47,3218.87,3516,1
4486,4220,4220,4220,4220,4550,2045.57,3310.72,6.92,941.14,9554,1
4487,4221,4221,4221,4221,4219,4965.08,13615.05,8.1,1359.36,6909,1
4488,4222,4222,4222,4222,4308,910.71,8188.79,3.75,4526.18,8128,1
4489,4223,4223,4223,4223,4475,938.81,2543.59,4.82,1889.19,2586,1
4490,4224,4224,4224,4224,4263,4882.6,8441.83,6.01,464.43,7100,1
4491,4225,4225,4225,4225,4260,3291.87,11755.34,1.67,3316.66,5840,1
4492,4226,4226,4226,4226,4462,2603.5,11886.56,2.78,2007.94,562,1
4493,4227,4227,4227,4227,4514,348.2,5715.82,4.32,3657.05,8056,1
4494,4228,4228,4228,4228,4551,1785.75,2341.96,3.4,563.63,6189,1
4495,4229,4229,4229,4229,4402,2172.34,2798.46,5.19,1537.03,2061,1
4496,4230,4230,4230,4230,4524,2561.91,-1208.92,6.86,1963.61,3961,1
4497,4231,4231,4231,4231,4330,2188.47,3692.17,5.86,2873.34,8946,1
4498,4232,4232,4232,4232,4427,2196.16,644.19,7.97,925.09,4185,1
4499,4233,4233,4233,4233,4196,4974.23,7618.85,6.64,1609.35,9687,1
4500,4234,4234,4234,4234,4405,4870.21,10344.74,3.63,3829.26,682,1
4501,4235,4235,4235,4235,4257,440.13,9886.72,2.08,943.73,9024,1
4502,4236,4236,4236,4236,4505,851.43,7779.01,6.76,1900.02,6548,1
4503,4237,4237,4237,4237,4294,4708.63,9849.34,2.91,1957.65,217,1
4504,4238,4238,4238,4238,4224,1601.8,1873.05,3.87,1038.88,1693,1
4505,4239,4239,4239,4239,4218,3061.58,-2284.43,8.16,4363.12,1272,1
4506,4240,4240,4240,4240,4545,3991.34,4626.13,2.98,2574.47,9753,1
4507,4241,4241,4241,4241,4308,2359.66,548.28,5.84,1930.3,6460,1
4508,4242,4242,4242,4242,4223,92.93,3342.03,1.85,3890.31,3379,1
4509,4243,4243,4243,4243,4449,4142.1,5625.9,4.75,183.72,8229,1
4510,4244,4244,4244,4244,4511,3783.64,-1474.82,9.82,4991.09,3686,1
4511,4245,4245,4245,4245,4539,216.75,2763.91,9.59,4804.82,3491,1
4512,4246,4246,4246,4246,4502,4487.88,8667.61,9.52,438.03,4554,1
4513,4247,4247,4247,4247,4538,4286.5,1982.64,6.36,4440.74,4913,1
4516,4248,4248,4248,4248,4390,2021.84,-121.03,2.85,2850.89,285,1
4517,4249,4249,4249,4249,4302,4375.76,5034.02,1.88,4342.6,1998,1
4518,4250,4250,4250,4250,4286,2417.24,5964.82,2.52,798.35,5813,1
4519,4251,4251,4251,4251,4500,1415.07,2133.74,5.21,4851,1701,1
4520,4252,4252,4252,4252,4195,1166.51,4233.74,1.24,1456.72,1516,1
4521,4253,4253,4253,4253,4218,1781.62,6610.61,9.45,2847.62,5881,1
4522,4254,4254,4254,4254,4525,4969.81,-1237.19,6.05,3326.48,9944,1
4524,4255,4255,4255,4255,4354,2739.74,11770.21,4.75,4389.68,9430,1
4525,4256,4256,4256,4256,4226,4043.99,10473.55,4.39,4962.1,45,1
4526,4257,4257,4257,4257,4252,1588.19,11471.88,8.52,2041.99,3761,1
4527,4258,4258,4258,4258,4428,3079.9,-7.41,2.08,725.73,1225,1
4528,4259,4259,4259,4259,4439,4365.03,6448.68,4.87,4422.69,9696,1
4529,4260,4260,4260,4260,4374,1844.75,4894.36,7.4,2629.72,7196,1
4530,4261,4261,4261,4261,4436,4003.98,12147.65,4.36,3700.78,6390,1
4531,4262,4262,4262,4262,4229,3075.47,-1475.34,4.22,1791.1,8807,1
4532,4263,4263,4263,4263,4253,3080.64,-593.96,4.06,566.62,3675,1
4533,4264,4264,4264,4264,4412,215.07,7261.24,7.86,4296.4,9822,1
4534,4265,4265,4265,4265,4311,4497.31,11903.51,2.07,2415.33,701,1
4535,4266,4266,4266,4266,4320,3882.96,13475.49,8.71,545.32,9806,1
4536,4267,4267,4267,4267,4488,191.99,9611.51,1.64,936.79,9343,1
4537,4268,4268,4268,4268,4314,3057.62,9726.58,3.87,3707.64,9035,1
4538,4269,4269,4269,4269,4214,3732.05,-40.38,4.5,4379.11,2934,1
4539,4270,4270,4270,4270,4500,3977.66,8562.5,4.54,1385.89,3874,1
4540,4271,4271,4271,4271,4551,451.85,4900.6,2.69,1401.95,8243,1
4541,4272,4272,4272,4272,4225,3203.3,7138.34,6.43,508.46,5444,1
4542,4273,4273,4273,4273,4297,1172.55,2276.08,5.08,2094.35,7936,1
4543,4274,4274,4274,4274,4375,2262.67,4024.88,6.11,4457.09,226,1
4544,4275,4275,4275,4275,4292,2637.01,1087.96,6.53,821.7,8978,1
4545,4276,4276,4276,4276,4208,146.45,9841.82,2.72,3895.8,7236,1
4546,4277,4277,4277,4277,4376,1504.7,10338.05,9.28,1094.48,6439,1
4547,4278,4278,4278,4278,4423,3989.24,2222.29,8.47,1013.07,8429,1
4548,4279,4279,4279,4279,4283,4213.32,6222.1,8.46,74.72,2277,1
4549,4280,4280,4280,4280,4420,1656.75,10455.53,5.78,3348.65,7406,1
4550,4281,4281,4281,4281,4544,2214.57,5402.04,8.38,1934.39,9741,1
4551,4282,4282,4282,4282,4317,4157.66,9660.24,6.65,4868.75,3599,1
4553,4283,4283,4283,4283,4493,3657.57,-244.14,7.77,329.69,6000,1
4554,4284,4284,4284,4284,4448,2042.53,7099.56,6.4,1422.27,8655,1
4555,4285,4285,4285,4285,4537,4935.65,7363.42,1.02,2688.87,6504,1
4556,4286,4286,4286,4286,4431,3012.89,6281.27,9.97,3742.16,4062,1
4557,4287,4287,4287,4287,4304,748.89,4399.68,4.87,1515.1,6843,1
4558,4288,4288,4288,4288,4341,867.6,4676.15,6.15,1667.73,1807,1
4559,4289,4289,4289,4289,4305,146.26,5428.52,4.65,3596.72,4567,1
4560,4290,4290,4290,4290,4451,3576.99,7112.55,1.9,1848.91,2239,1
4561,4291,4291,4291,4291,4438,2222.23,6777.06,8.51,3262.8,2491,1
4562,4292,4292,4292,4292,4379,64.73,4998.38,7.14,1570.98,5972,1
4563,4293,4293,4293,4293,4410,516.09,4445,8.46,4958.24,1082,1
4565,4294,4294,4294,4294,4481,2126.35,5016.06,8.13,2933.3,1880,1
4566,4295,4295,4295,4295,4474,4692.85,7610.19,8.18,4804.63,259,1
4567,4296,4296,4296,4296,4330,2711.05,11106.47,4.03,2808.93,4086,1
4569,4297,4297,4297,4297,4478,1260.15,-435.5,8.74,4763.12,7237,1
4570,4298,4298,4298,4298,4440,1667.84,6532.25,2.66,4879.21,6760,1
4571,4299,4299,4299,4299,4534,4405.19,1142.08,8.82,4859.41,1286,1
4572,4300,4300,4300,4300,4333,2461.9,3753.26,6.56,4365.09,2559,1
4573,4301,4301,4301,4301,4274,2954.9,5382.32,6.71,1974.66,6467,1
4575,4302,4302,4302,4302,4290,3230.42,4166.06,4.62,3897.66,4749,1
4576,4303,4303,4303,4303,4426,2948.87,10178.26,3.81,4256.4,5283,1
4577,4304,4304,4304,4304,4526,3474.89,5266.55,2.71,3997.44,447,1
4578,4305,4305,4305,4305,4394,744.92,-386.26,7.52,2864.73,7411,1
4579,4306,4306,4306,4306,4479,3556.04,9726.15,1.86,2705.97,8938,1
4580,4307,4307,4307,4307,4316,761.48,7435.11,5.61,2070.06,3115,1
4581,4308,4308,4308,4308,4550,1708.69,-1268.39,5.82,626.48,6901,1
4582,4309,4309,4309,4309,4467,4158.42,11744.26,9.6,3147.05,2884,1
4584,4310,4310,4310,4310,4449,4836.16,10810.92,5.43,959.73,7550,1
4585,4311,4311,4311,4311,4442,1268.97,3035.48,8.6,1309.12,4893,1
4586,4312,4312,4312,4312,4366,4604.5,9195.22,8.12,1935.96,3292,1
4587,4313,4313,4313,4313,4428,3213.2,10040.06,1.25,39.12,4764,1
4588,4314,4314,4314,4314,4356,1852.5,7595.06,9.3,1745.93,5753,1
4589,4315,4315,4315,4315,4404,3936.08,11833.03,7.19,3186.73,2517,1
4591,4316,4316,4316,4316,4389,3900.01,8131.52,7.42,1062.6,8661,1
4592,4317,4317,4317,4317,4190,42.3,7527.36,3.02,785.71,4928,1
4593,4318,4318,4318,4318,4358,61.24,6429.39,1.26,1192.76,4704,1
4594,4319,4319,4319,4319,4462,639.58,8442.75,3.09,131.77,9625,1
4595,4320,4320,4320,4320,4453,4255.12,4627.8,8.15,4892.36,864,1
4596,4321,4321,4321,4321,4256,3753.73,-1046.01,6.38,342.61,2503,1
4597,4322,4322,4322,4322,4538,3202.47,16.39,4.25,3641.26,7217,1
4598,4323,4323,4323,4323,4307,3475.58,8792.39,3.17,1348.97,7577,1
4599,4324,4324,4324,4324,4275,3102.83,6208.65,8.2,2485.48,7879,1
4600,4325,4325,4325,4325,4424,1745.95,10109.36,5.12,1659.96,9998,1
4601,4326,4326,4326,4326,4511,3605.04,8342.65,6.51,4853.28,6715,1
4602,4327,4327,4327,4327,4447,4676.14,10450.02,1.11,1793.37,8903,1
4603,4328,4328,4328,4328,4206,3750.86,10902.73,4.87,2238.94,6145,1
4604,4329,4329,4329,4329,4262,4337.81,936.72,1.14,4943.44,939,1
4605,4330,4330,4330,4330,4350,1193.42,2268.06,8.09,495.8,4442,1
4606,4331,4331,4331,4331,4410,1752.93,1839.16,3.24,1478.24,4826,1
4607,4332,4332,4332,4332,4371,2543.61,-1972.25,2.5,1927.11,8181,1
4608,4333,4333,4333,4333,4553,2362.75,4368.92,9.34,2248.55,1141,1
4609,4334,4334,4334,4334,4438,2335.28,5772.81,1.16,4786.8,6364,1
4610,4335,4335,4335,4335,4296,3206.36,10616.15,2.78,1908.94,7984,1
4611,4336,4336,4336,4336,4290,4278.4,75.73,3.16,1407.71,3384,1
